test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
NM_175332	E130012A19Rik	E130012A19Rik	chr11:97488700-97491030	CP	VZ	OK	7.65998	18.167	1.24591	-7.37328	1.67E-13	1.78E-12	yes
NM_010284	Ghr	Ghr	chr15:3267759-3533230	CP	VZ	OK	0.755463	1.79178	1.24596	-4.39999	1.08E-05	4.79E-05	yes
NM_178162	Agfg2	Agfg2	chr5:138092081-138125921	CP	VZ	OK	3.28101	7.78178	1.24596	-5.85975	4.64E-09	3.23E-08	yes
NR_002891	Gm5512	Gm5512	chr10:5914188-5943372	SVZ_IZ	VZ	OK	1.1648	2.76279	1.24604	-2.55437	0.0106381	0.0250239	yes
NM_001033272	Spata13	Spata13	chr14:61253565-61383393	SVZ_IZ	VZ	OK	11.3407	26.8994	1.24606	-7.13369	9.77E-13	9.77E-12	yes
NM_009088	Polr1a	Polr1a	chr6:71859046-71929355	CP	VZ	OK	3.67402	8.72035	1.24703	-7.8362	4.66E-15	5.63E-14	yes
NM_029628	Ppp1r3g	Ppp1r3g	chr13:36059774-36062257	SVZ_IZ	VZ	OK	0.756829	1.79674	1.24734	-3.02673	0.00247215	0.00683664	yes
NM_013812	Cdk2ap1	Cdk2ap1	chr5:124795447-124804637	CP	VZ	OK	277.235	658.172	1.24736	-8.69609	0	0	yes
NM_178711	Plscr4	Plscr4	chr9:92352215-92387354	SVZ_IZ	VZ	OK	0.450738	1.07011	1.2474	-2.81453	0.00488494	0.0125865	yes
NM_026759	Mrpl13	Mrpl13	chr15:55365649-55388867	CP	VZ	OK	82.2769	195.36	1.24758	-8.94378	0	0	yes
NM_008047	Fstl1	Fstl1	chr16:37777140-37836602	CP	VZ	OK	22.2747	52.8909	1.24762	-9.11039	0	0	yes
NM_009263	Spp1	Spp1	chr5:104864129-104870072	SVZ_IZ	VZ	OK	0.844294	2.00506	1.24783	-2.65845	0.00785002	0.0191653	yes
NM_009413	Tpd52l1	Tpd52l1	chr10:31052185-31165727	SVZ_IZ	VZ	OK	0.920844	2.18685	1.24783	-2.6272	0.008609	0.0207716	yes
NM_145920	Evc2	Evc2	chr5:37729716-37816293	CP	VZ	OK	2.59072	6.15799	1.24911	-6.51399	7.32E-11	6.19E-10	yes
NM_172685	Slc25a24	Slc25a24	chr3:108926066-108971327	SVZ_IZ	VZ	OK	1.18932	2.82739	1.24933	-3.94829	7.87E-05	0.000299196	yes
NM_015734	Col5a1	Col5a1	chr2:27741944-27895030	SVZ_IZ	VZ	OK	0.923254	2.19499	1.24941	-4.64102	3.47E-06	1.65E-05	yes
NM_029295	Cklf	Cklf	chr8:106774802-106788836	CP	VZ	OK	3.2725	7.78527	1.25035	-3.26689	0.00108738	0.00327145	yes
NM_153394	Gpr156	Gpr156	chr16:37916581-38007615	SVZ_IZ	VZ	OK	4.21701	10.0359	1.25088	-5.74913	8.97E-09	6.07E-08	yes
NM_012048	Polk	Polk	chr13:97250643-97312440	CP	VZ	OK	0.83493	1.98731	1.25109	-4.67566	2.93E-06	1.41E-05	yes
NM_010744	Tmed1	Tmed1	chr9:21229351-21314630	CP	VZ	OK	12.0715	28.7364	1.25128	-7.25921	3.89E-13	4.04E-12	yes
NR_027360	Rhno1	Rhno1	chr6:128307017-128312915	CP	VZ	OK	4.38382	10.4388	1.2517	-5.23248	1.67E-07	9.65E-07	yes
NM_027547	Prdm5	Prdm5	chr6:65728955-65886371	SVZ_IZ	VZ	OK	1.81482	4.32151	1.25171	-3.77733	0.00015852	0.000570125	yes
NM_027873	Ubiad1	Ubiad1	chr4:147808605-147818860	CP	VZ	OK	3.43704	8.18616	1.25202	-6.44216	1.18E-10	9.75E-10	yes
NM_008815	Etv4	Etv4	chr11:101631055-101646624	SVZ_IZ	VZ	OK	3.12032	7.43221	1.2521	-4.52621	6.01E-06	2.77E-05	yes
NM_053261	Impa2	Impa2	chr18:67448876-67478495	SVZ_IZ	VZ	OK	2.22166	5.29248	1.2523	-3.51183	0.00044503	0.00145713	yes
NM_001168577	Nat2	Nat2	chr8:70018773-70026477	SVZ_IZ	VZ	OK	0.906256	2.15915	1.25247	-2.692	0.0071026	0.0175357	yes
NM_026667	Fam114a1	Fam114a1	chr5:65361313-65433140	SVZ_IZ	VZ	OK	1.4338	3.41646	1.25266	-3.96438	7.36E-05	0.000281084	yes
NM_007404	Adam9	Adam9	chr8:26060082-26127394	CP	VZ	OK	2.27161	5.41341	1.25282	-5.5994	2.15E-08	1.40E-07	yes
NM_053242	Foxp2	Foxp2	chr6:14851348-15391977	SVZ_IZ	VZ	OK	0.558377	1.3309	1.25309	-3.35871	0.000783079	0.00243835	yes
NM_029182	Rasd2	Rasd2	chr8:77737842-77748012	SVZ_IZ	VZ	OK	0.338768	0.807484	1.25314	-2.54379	0.0109658	0.0257041	yes
NM_134188	Acot2	Acot2	chr12:85328810-85334825	SVZ_IZ	VZ	OK	6.56179	15.6416	1.25323	-5.37619	7.61E-08	4.59E-07	yes
NM_153529	Nrn1	Nrn1	chr13:36817494-36826323	CP	VZ	OK	34.0523	81.1989	1.25371	-8.97204	0	0	yes
NM_001162410	Chuk	Chuk	chr19:44147823-44181967	CP	VZ	OK	2.7006	6.43982	1.25374	-5.51792	3.43E-08	2.17E-07	yes
NM_019392	Tyro3	Tyro3	chr2:119625249-119643839	SVZ_IZ	VZ	OK	8.56534	20.4326	1.25429	-6.42719	1.30E-10	1.07E-09	yes
NM_013602	Mt1	Mt1	chr8:96702988-96704227	SVZ_IZ	VZ	OK	40.3318	96.221	1.25443	-5.36587	8.06E-08	4.85E-07	yes
NM_026306	Trmt112	Trmt112	chr19:6984187-6996298	CP	VZ	OK	26.683	63.672	1.25474	-7.04523	1.85E-12	1.81E-11	yes
NM_028774	Rnf6	Rnf6	chr5:147020769-147033033	CP	VZ	OK	0.786039	1.87592	1.25492	-3.37239	0.000745201	0.00233088	yes
NM_009703	Araf	Araf	chrX:20425668-20498044	CP	VZ	OK	5.52838	13.1943	1.25498	-6.65971	2.74E-11	2.42E-10	yes
NM_138313	Bmf	Bmf	chr2:118354492-118375414	CP	VZ	OK	2.58257	6.16424	1.25512	-6.80776	9.91E-12	9.07E-11	yes
NM_198622	H1fx	H1fx	chr6:87930414-87931476	CP	VZ	OK	137.706	328.838	1.25579	-9.26331	0	0	yes
NM_026756	Nfic	Nfic	chr10:80858935-80889918	CP	VZ	OK	1.97037	4.70837	1.25677	-6.28148	3.35E-10	2.66E-09	yes
NM_183180	Tspan18	Tspan18	chr2:93041916-93174644	SVZ_IZ	VZ	OK	8.90338	21.2821	1.25722	-6.35728	2.05E-10	1.66E-09	yes
NM_009113	S100a13	S100a13	chr3:90318356-90328503	SVZ_IZ	VZ	OK	2.71938	6.50043	1.25726	-2.9606	0.00307036	0.0083063	yes
NM_010330	Emb	Emb	chr13:118009379-118063222	CP	VZ	OK	1.18806	2.8417	1.25815	-4.45261	8.48E-06	3.82E-05	yes
NM_011504	Stxbp3a	Stxbp3a	chr3:108596097-108643420	SVZ_IZ	VZ	OK	2.54228	6.08174	1.25836	-4.41042	1.03E-05	4.57E-05	yes
NM_178606	Reep3	Reep3	chr10:66471936-66559736	CP	VZ	OK	11.1245	26.6167	1.2586	-9.07676	0	0	yes
NM_008377	Lrig1	Lrig1	chr6:94450307-94650139	SVZ_IZ	VZ	OK	3.03699	7.26646	1.25861	-5.5278	3.24E-08	2.06E-07	yes
NM_025289	Tbrg1	Tbrg1	chr9:37456766-37464897	CP	VZ	OK	27.3272	65.386	1.25865	-8.70722	0	0	yes
NM_009718	Neurog2	Neurog2	chr3:127336062-127338549	SVZ_IZ	VZ	OK	139.547	333.97	1.25897	-7.32381	2.41E-13	2.54E-12	yes
NM_025374	Glo1	Glo1	chr17:30729806-30749604	CP	VZ	OK	40.691	97.392	1.25909	-9.2191	0	0	yes
NM_025664	Snx9	Snx9	chr17:5841379-5930711	SVZ_IZ	VZ	OK	2.91622	6.98064	1.25926	-4.32659	1.51E-05	6.54E-05	yes
NM_146205	Armc5	Armc5	chr7:135377964-135388614	CP	VZ	OK	2.33815	5.60055	1.2602	-6.2243	4.84E-10	3.76E-09	yes
NM_011948	Map3k4	Map3k4	chr17:12420486-12511526	CP	VZ	OK	4.94046	11.8353	1.26038	-8.17004	2.22E-16	2.91E-15	yes
NM_178061	Mob3b	Mob3b	chr4:34896322-35104733	SVZ_IZ	VZ	OK	0.761124	1.82437	1.2612	-4.11948	3.80E-05	0.000152691	yes
NM_001008785	Kbtbd8	Kbtbd8	chr6:95067899-95079781	CP	VZ	OK	0.93076	2.23102	1.26122	-4.45214	8.50E-06	3.82E-05	yes
NM_001271451	Enox2	Enox2	chrX:46362883-46641419	CP	VZ	OK	1.06673	2.55756	1.26157	-4.25856	2.06E-05	8.70E-05	yes
NM_172469	Clic6	Clic6	chr16:92498391-92541486	CP	VZ	OK	0.479322	1.14954	1.26198	-3.66994	0.00024261	0.000841078	yes
NM_019731	Nme4	Nme4	chr17:26228689-26232415	SVZ_IZ	VZ	OK	19.5276	46.8368	1.26213	-5.42384	5.83E-08	3.57E-07	yes
NM_146040	Cdca7l	Cdca7l	chr12:119082333-119437516	SVZ_IZ	VZ	OK	5.48928	13.1669	1.26223	-5.3245	1.01E-07	6.01E-07	yes
NM_011348	Sema3e	Sema3e	chr5:14025275-14256689	SVZ_IZ	VZ	OK	0.305549	0.733069	1.26255	-3.34419	0.000825224	0.00255702	yes
NM_025966	2310039H08Rik	2310039H08Rik	chr17:46909583-46910356	CP	VZ	OK	17.6355	42.3129	1.26261	-6.62399	3.50E-11	3.05E-10	yes
NM_001163819	Fance	Fance	chr17:28450474-28463519	CP	VZ	OK	3.02183	7.25068	1.26269	-4.86442	1.15E-06	5.88E-06	yes
NM_001166397	Armcx2	Armcx2	chrX:131338680-131343760	SVZ_IZ	VZ	OK	2.49341	5.98322	1.2628	-4.40036	1.08E-05	4.78E-05	yes
NM_146261	Fam199x	Fam199x	chrX:133584132-133617040	CP	VZ	OK	1.23746	2.97041	1.26328	-6.56936	5.05E-11	4.33E-10	yes
NM_001109995	Eftud2	Eftud2	chr11:102699785-102742289	SVZ_IZ	VZ	OK	2.72839	6.54952	1.26334	-4.34316	1.40E-05	6.11E-05	yes
NM_001271548	Gm715	Gm715	chrX:57801182-57802391	SVZ_IZ	VZ	OK	5.11073	12.2688	1.26339	-4.30458	1.67E-05	7.18E-05	yes
NM_011800	Cdh20	Cdh20	chr1:106665395-106892058	SVZ_IZ	VZ	OK	1.38048	3.31501	1.26384	-4.12389	3.73E-05	0.000150072	yes
NM_001160360	A130010J15Rik	A130010J15Rik	chr1:194999662-195027740	SVZ_IZ	VZ	OK	0.788731	1.89402	1.26385	-3.11778	0.00182216	0.00520355	yes
NM_010828	Cited2	Cited2	chr10:17443033-17445480	CP	VZ	OK	31.7218	76.1836	1.26401	-9.21153	0	0	yes
NM_001080130	Tmpo	Tmpo	chr10:90610315-90634327	CP	VZ	OK	12.5008	30.0315	1.26445	-8.30246	0	0	yes
NM_001163584	Prom1	Prom1	chr5:44384860-44492975	SVZ_IZ	VZ	OK	6.86823	16.5002	1.26447	-5.83257	5.46E-09	3.78E-08	yes
NM_001039239	Zfp808	Zfp808	chr13:62231249-62275296	CP	VZ	OK	1.90004	4.56472	1.2645	-5.54954	2.86E-08	1.83E-07	yes
NM_009015	Rad54l	Rad54l	chr4:115748069-115796295	SVZ_IZ	VZ	OK	0.74472	1.78925	1.26458	-2.79691	0.00515943	0.0132015	yes
NM_033509	Vangl2	Vangl2	chr1:173934501-173957399	CP	VZ	OK	18.4711	44.3943	1.26511	-8.78556	0	0	yes
NM_177290	Itgb8	Itgb8	chr12:120401275-120476749	SVZ_IZ	VZ	OK	2.2744	5.46737	1.26536	-4.45089	8.55E-06	3.84E-05	yes
NM_027741	Mro	Mro	chr18:74019040-74038788	SVZ_IZ	VZ	OK	1.23141	2.96101	1.26578	-3.43654	0.000589204	0.0018827	yes
NM_029280	Mettl5	Mettl5	chr2:69699618-69723661	CP	VZ	OK	15.2314	36.6586	1.26711	-6.63278	3.29E-11	2.88E-10	yes
NM_001164275	Prrg1	Prrg1	chrX:75694951-75829235	CP	VZ	OK	0.517674	1.24634	1.26758	-3.64939	0.00026286	0.000905423	yes
NM_172698	Efcab14	Efcab14	chr4:115410677-115449932	CP	VZ	OK	3.78431	9.11217	1.26776	-7.39625	1.40E-13	1.51E-12	yes
NM_028011	Tom1l1	Tom1l1	chr11:90499497-90548915	SVZ_IZ	VZ	OK	3.82198	9.20383	1.26791	-4.69336	2.69E-06	1.30E-05	yes
NM_001160379	Fam46a	Fam46a	chr9:85214045-85220757	CP	VZ	OK	0.311595	0.751076	1.26929	-3.66211	0.000250146	0.000865301	yes
NM_009538	Plagl1	Plagl1	chr10:12810593-12851501	SVZ_IZ	VZ	OK	20.9833	50.5802	1.26933	-7.32226	2.44E-13	2.57E-12	yes
NM_009465	Axl	Axl	chr7:26541518-26573752	SVZ_IZ	VZ	OK	3.59013	8.65408	1.26934	-5.61912	1.92E-08	1.25E-07	yes
NM_054095	Necab2	Necab2	chr8:121970618-121996535	CP	VZ	OK	2.57938	6.21927	1.26972	-5.22808	1.71E-07	9.87E-07	yes
NM_001111049	Cd151	Cd151	chr7:148653260-148657380	CP	VZ	OK	4.98551	12.0236	1.27005	-5.4589	4.79E-08	2.97E-07	yes
NM_011835	Katna1	Katna1	chr10:7445797-7482948	CP	VZ	OK	11.9914	28.9254	1.27034	-7.83104	4.88E-15	5.89E-14	yes
NM_026465	Prorsd1	Prorsd1	chr11:29411756-29415033	SVZ_IZ	VZ	OK	1.52619	3.68169	1.27043	-3.34069	0.000835703	0.00258564	yes
NM_172913	Tox3	Tox3	chr8:92771010-92872151	SVZ_IZ	VZ	OK	17.4839	42.1838	1.27067	-6.9798	2.96E-12	2.84E-11	yes
NM_009576	Zic4	Zic4	chr9:91263809-91284186	SVZ_IZ	VZ	OK	1.66049	4.00762	1.27113	-4.60181	4.19E-06	1.97E-05	yes
NM_001134717	2810006K23Rik	2810006K23Rik	chr5:124700967-124791853	CP	VZ	OK	10.4948	25.3301	1.27118	-7.46376	8.42E-14	9.20E-13	yes
NM_009728	Atp10a	Atp10a	chr7:65913571-66084796	SVZ_IZ	VZ	OK	0.618133	1.49205	1.2713	-3.79032	0.000150453	0.000543362	yes
NM_010890	Nedd4	Nedd4	chr9:72510153-72597655	CP	VZ	OK	140.711	339.669	1.27139	-7.15498	8.37E-13	8.41E-12	yes
NM_001159910	Ccdc85c	Ccdc85c	chr12:109444554-109513627	CP	VZ	OK	10.0026	24.1528	1.27182	-7.18373	6.78E-13	6.89E-12	yes
NM_001033533	Ccdc102a	Ccdc102a	chr8:97426768-97441998	SVZ_IZ	VZ	OK	3.87544	9.35891	1.27198	-4.76847	1.86E-06	9.22E-06	yes
NM_019797	Trip4	Trip4	chr9:65676732-65756601	CP	VZ	OK	1.60109	3.86728	1.27227	-6.2419	4.32E-10	3.38E-09	yes
NM_027078	Ikbip	Ikbip	chr10:90545783-90565358	CP	VZ	OK	2.44496	5.91305	1.27409	-4.24826	2.15E-05	9.07E-05	yes
NM_029254	Spdya	Spdya	chr17:71901400-71948101	SVZ_IZ	VZ	OK	0.59273	1.43359	1.27418	-2.52137	0.0116899	0.0271661	yes
NM_020577	As3mt	As3mt	chr19:46781932-46815585	CP	VZ	OK	2.75829	6.67157	1.27425	-5.15265	2.57E-07	1.44E-06	yes
NM_011644	Trpc2	Trpc2	chr7:109214226-109244930	CP	VZ	OK	2.12993	5.15361	1.27478	-6.33118	2.43E-10	1.95E-09	yes
NM_001081750	Zfp664	Zfp664	chr5:125343074-125369000	CP	VZ	OK	34.0199	82.319	1.27485	-9.3693	0	0	yes
NM_001100449	Taf4b	Taf4b	chr18:14941753-15058868	SVZ_IZ	VZ	OK	0.158505	0.383586	1.27502	-2.45066	0.0142595	0.03231	yes
NM_001167680	Rhbdf2	Rhbdf2	chr11:116459478-116488333	SVZ_IZ	VZ	OK	0.350595	0.848484	1.27508	-2.84954	0.00437831	0.0114324	yes
NM_010345	Grb10	Grb10	chr11:11830501-11937423	SVZ_IZ	VZ	OK	18.9383	45.8332	1.27508	-7.24906	4.20E-13	4.35E-12	yes
NM_001177407_1	Gm8898	Gm8898	chr2:175594788-176850107	CP	VZ	OK	0.512609	1.2409	1.27546	-3.548	0.000388168	0.0012865	yes
NM_017462	Polg	Polg	chr7:86537223-86611159	CP	VZ	OK	7.63343	18.4846	1.27592	-8.66307	0	0	yes
NM_172714	Lin54	Lin54	chr5:100871057-100929658	CP	VZ	OK	2.58023	6.25168	1.27674	-6.72246	1.79E-11	1.60E-10	yes
NM_133692	Pold3	Pold3	chr7:107230622-107270010	CP	VZ	OK	12.9761	31.4598	1.27765	-8.80326	0	0	yes
NM_001081152	Npat	Npat	chr9:53345151-53383732	CP	VZ	OK	2.64095	6.40376	1.27786	-7.85076	4.22E-15	5.12E-14	yes
NM_008899	Pou3f2	Pou3f2	chr4:22409241-22415513	CP	VZ	OK	23.4944	56.9769	1.27806	-9.44161	0	0	yes
NM_001177406_2	Gm14431	Gm14431	chr2:174952492-175261278	CP	VZ	OK	0.513176	1.24462	1.27817	-3.54619	0.000390838	0.00129461	yes
NM_001177851	Asph	Asph	chr4:9196463-9596309	CP	VZ	OK	1.7977	4.36004	1.27819	-4.60295	4.17E-06	1.96E-05	yes
NM_001177406	Gm14431	Gm14431	chr2:175594788-176850107	CP	VZ	OK	0.512609	1.24345	1.27842	-3.5585	0.000372973	0.00124089	yes
NM_001033311	Vsig10	Vsig10	chr5:117769274-117805015	CP	VZ	OK	0.335819	0.814808	1.27877	-3.3924	0.000692828	0.00218137	yes
NM_133821	Phlpp1	Phlpp1	chr1:108068445-108290822	CP	VZ	OK	5.78642	14.041	1.2789	-8.64087	0	0	yes
NM_009410	Top3a	Top3a	chr11:60553560-60590867	CP	VZ	OK	2.65861	6.45231	1.27914	-6.57533	4.85E-11	4.17E-10	yes
NM_009746	Bcl7c	Bcl7c	chr7:134848491-134852280	CP	VZ	OK	27.496	66.7405	1.27934	-8.04418	8.88E-16	1.13E-14	yes
NM_028626	Mcee	Mcee	chr7:71537656-71557005	CP	VZ	OK	9.9558	24.1668	1.27942	-5.41268	6.21E-08	3.79E-07	yes
NM_011498	Bhlhe40	Bhlhe40	chr6:108527032-108616919	SVZ_IZ	VZ	OK	3.05816	7.42397	1.27953	-4.92585	8.40E-07	4.38E-06	yes
NM_133667	Pdk2	Pdk2	chr11:94887571-94902685	CP	VZ	OK	8.81463	21.3999	1.27963	-7.82297	5.11E-15	6.15E-14	yes
NM_013661	Sema5b	Sema5b	chr16:35541447-35664344	SVZ_IZ	VZ	OK	11.2241	27.2507	1.2797	-6.97981	2.96E-12	2.84E-11	yes
NM_025725	Ccdc96	Ccdc96	chr5:36827236-36830820	CP	VZ	OK	0.534647	1.29852	1.28021	-3.85432	0.000116053	0.000427898	yes
NM_175341	Mbnl2	Mbnl2	chr14:120674890-120830920	SVZ_IZ	VZ	OK	1.54905	3.76232	1.28024	-4.4544	8.41E-06	3.79E-05	yes
NM_030255	Apobec3	Apobec3	chr15:79719961-79738859	SVZ_IZ	VZ	OK	2.61746	6.35817	1.28044	-4.49	7.12E-06	3.25E-05	yes
NM_198299	Enkd1	Enkd1	chr8:108227551-108232068	SVZ_IZ	VZ	OK	7.49421	18.2053	1.28051	-4.89005	1.01E-06	5.20E-06	yes
NM_011923	Angptl2	Angptl2	chr2:32992492-33226998	SVZ_IZ	VZ	OK	2.84091	6.90226	1.28071	-5.10167	3.37E-07	1.86E-06	yes
NM_001177369	Nfkb2	Nfkb2	chr19:46379226-46401646	SVZ_IZ	VZ	OK	0.584459	1.42022	1.28094	-3.04108	0.0023573	0.00655214	yes
NM_018779	Pde3a	Pde3a	chr6:141197789-141447872	SVZ_IZ	VZ	OK	0.206887	0.502802	1.28115	-2.49642	0.0125455	0.0289141	yes
NM_008321	Id3	Id3	chr4:135699736-135701307	SVZ_IZ	VZ	OK	17.8048	43.2867	1.28165	-5.50711	3.65E-08	2.30E-07	yes
NM_153783	Paox	Paox	chr7:147311583-147320233	CP	VZ	OK	2.5356	6.16768	1.2824	-5.03664	4.74E-07	2.56E-06	yes
NM_020043	Igdcc4	Igdcc4	chr9:64949301-64985750	SVZ_IZ	VZ	OK	6.44148	15.6694	1.28249	-6.75577	1.42E-11	1.28E-10	yes
NM_008439	Khk	Khk	chr5:31224267-31233619	CP	VZ	OK	0.803674	1.95523	1.28265	-2.74617	0.00602947	0.0151518	yes
NM_146231	Zfp825	Zfp825	chr13:74617504-74631398	CP	VZ	OK	5.24655	12.7647	1.28272	-5.84181	5.16E-09	3.59E-08	yes
NM_026481	Tppp3	Tppp3	chr8:107991391-107995322	CP	VZ	OK	2.81845	6.85737	1.28275	-4.22761	2.36E-05	9.88E-05	yes
NM_001098170	Pcdh10	Pcdh10	chr3:45182319-45243231	CP	VZ	OK	1.23203	2.99756	1.28276	-5.49107	4.00E-08	2.51E-07	yes
NM_139228	Rhbdl3	Rhbdl3	chr11:80114413-80169488	SVZ_IZ	VZ	OK	23.6202	57.474	1.28289	-7.46649	8.24E-14	9.01E-13	yes
NR_037982	9330159M07Rik	9330159M07Rik	chr9:88734001-88753708	CP	VZ	OK	0.269924	0.656897	1.28312	-2.49566	0.0125722	0.0289616	yes
NM_009031	Rbbp7	Rbbp7	chrX:159198303-159267331	CP	VZ	OK	46.3801	112.884	1.28326	-9.49776	0	0	yes
NM_009527	Wnt7a	Wnt7a	chr6:91313976-91361363	SVZ_IZ	VZ	OK	10.5692	25.7271	1.28342	-6.56662	5.15E-11	4.41E-10	yes
NM_153790	Scarf2	Scarf2	chr16:17797374-17808380	SVZ_IZ	VZ	OK	0.563484	1.37201	1.28385	-3.18206	0.00146232	0.00427096	yes
NM_001177631	Etl4	Etl4	chr2:20211539-20732162	SVZ_IZ	VZ	OK	4.25521	10.3616	1.28395	-6.29805	3.01E-10	2.40E-09	yes
NM_026572	Gcsh	Gcsh	chr8:119505727-119517349	CP	VZ	OK	30.5636	74.4247	1.28397	-8.82746	0	0	yes
NM_001165256	Dcaf4	Dcaf4	chr12:84861415-84882942	SVZ_IZ	VZ	OK	1.78551	4.34939	1.28448	-3.26957	0.00107711	0.00324488	yes
NM_001168288	Arhgap39	Arhgap39	chr15:76554414-76648600	SVZ_IZ	VZ	OK	1.61651	3.93885	1.28489	-4.28642	1.82E-05	7.75E-05	yes
NM_182805	Gpt	Gpt	chr15:76527193-76530105	CP	VZ	OK	2.39187	5.82871	1.28504	-4.95607	7.19E-07	3.78E-06	yes
NM_010433	Hipk2	Hipk2	chr6:38647838-38826189	CP	VZ	OK	1.08054	2.6334	1.28518	-4.83662	1.32E-06	6.71E-06	yes
NM_001110242	1810043H04Rik	1810043H04Rik	chr11:119960247-119961738	CP	VZ	OK	23.1168	56.3549	1.2856	-5.99623	2.02E-09	1.47E-08	yes
NM_001013377	Arhgef39	Arhgef39	chr4:43509015-43512532	SVZ_IZ	VZ	OK	4.61295	11.2458	1.28562	-4.7173	2.39E-06	1.17E-05	yes
NM_183024	Raver2	Raver2	chr4:100741642-100937887	SVZ_IZ	VZ	OK	3.63176	8.85784	1.28628	-5.59155	2.25E-08	1.46E-07	yes
NM_015737	Galnt4	Galnt4	chr10:98569804-98660622	CP	VZ	OK	0.916931	2.2365	1.28636	-5.30723	1.11E-07	6.57E-07	yes
NM_001123371	Pnp2	Pnp2	chr14:51575815-51584424	SVZ_IZ	VZ	OK	1.66529	4.06264	1.28665	-3.22809	0.00124621	0.00369941	yes
NR_073164	Flcn	Flcn	chr11:59604909-59623541	SVZ_IZ	VZ	OK	0.598408	1.45999	1.28676	-2.82711	0.00469709	0.0121628	yes
NM_010801	Mlf1	Mlf1	chr3:67178018-67203922	SVZ_IZ	VZ	OK	1.87627	4.58095	1.28778	-3.24575	0.0011714	0.00350195	yes
NM_028472	Bmper	Bmper	chr9:23027519-23289646	SVZ_IZ	VZ	OK	5.99329	14.6368	1.28818	-6.12484	9.08E-10	6.85E-09	yes
NM_174996	Szrd1	Szrd1	chr4:140668929-140695711	CP	VZ	OK	8.85869	21.6358	1.28825	-7.98299	1.33E-15	1.68E-14	yes
NM_126166	Tlr3	Tlr3	chr8:46481018-46495893	CP	VZ	OK	0.271819	0.664074	1.2887	-3.24065	0.00119257	0.00355766	yes
NM_009014	Rad51b	Rad51b	chr12:80398268-80915677	SVZ_IZ	VZ	OK	1.73215	4.23321	1.28919	-3.71793	0.00020086	0.000707667	yes
NM_145508	Dyrk3	Dyrk3	chr1:133025017-133034811	CP	VZ	OK	7.41655	18.1277	1.28938	-7.36668	1.75E-13	1.87E-12	yes
NM_172911	D8Ertd82e	D8Ertd82e	chr8:37157881-37210841	SVZ_IZ	VZ	OK	9.30447	22.7443	1.28951	-6.85777	6.99E-12	6.47E-11	yes
NM_024225	Snx5	Snx5	chr2:144075858-144096638	CP	VZ	OK	18.6096	45.496	1.28969	-8.81928	0	0	yes
NM_001104616	Rdx	Rdx	chr9:51810165-51896843	CP	VZ	OK	34.8823	85.313	1.29027	-9.40886	0	0	yes
NM_011984	Homer3	Homer3	chr8:72806897-72826351	CP	VZ	OK	1.01	2.47114	1.29081	-3.25147	0.0011481	0.00343605	yes
NM_011507	Suclg2	Suclg2	chr6:95424127-95668831	SVZ_IZ	VZ	OK	9.64051	23.5904	1.29102	-6.04633	1.48E-09	1.09E-08	yes
NM_019922	Crtap	Crtap	chr9:114277441-114299830	CP	VZ	OK	4.9003	11.9913	1.29104	-6.20951	5.32E-10	4.12E-09	yes
NM_198294	Tanc1	Tanc1	chr2:59450100-59684206	SVZ_IZ	VZ	OK	3.31647	8.11595	1.29111	-6.25888	3.88E-10	3.05E-09	yes
NM_023844	Jam2	Jam2	chr16:84774367-84826620	SVZ_IZ	VZ	OK	6.15385	15.0663	1.29177	-6.4843	8.91E-11	7.48E-10	yes
NM_183191	Plch1	Plch1	chr3:63500155-63654913	SVZ_IZ	VZ	OK	2.68907	6.58447	1.29196	-5.8114	6.20E-09	4.27E-08	yes
NM_134076	Abhd4	Abhd4	chr14:54873803-54888844	SVZ_IZ	VZ	OK	14.2887	34.9946	1.29226	-6.58064	4.68E-11	4.03E-10	yes
NM_175318	Spty2d1	Spty2d1	chr7:54245765-54263784	CP	VZ	OK	2.76693	6.77996	1.29299	-7.41531	1.21E-13	1.31E-12	yes
NM_007904	Ednrb	Ednrb	chr14:104213831-104243693	SVZ_IZ	VZ	OK	10.2842	25.2031	1.29318	-6.69166	2.21E-11	1.96E-10	yes
NR_037589	Rbm7	Rbm7	chr9:48296801-48303435	CP	VZ	OK	2.4626	6.0356	1.29332	-4.27389	1.92E-05	8.16E-05	yes
NM_019975	Hacl1	Hacl1	chr14:32420411-32454151	SVZ_IZ	VZ	OK	1.85802	4.55482	1.29363	-4.24171	2.22E-05	9.31E-05	yes
NM_001135567	1190007I07Rik	1190007I07Rik	chr10:82082595-82085973	CP	VZ	OK	3.65239	8.9546	1.29379	-3.48461	0.000492846	0.00159908	yes
NM_173873	Clcn3	Clcn3	chr8:63389185-63462108	SVZ_IZ	VZ	OK	0.278018	0.681722	1.29401	-2.41222	0.0158556	0.0354303	yes
NM_053273	Ttyh2	Ttyh2	chr11:114536781-114582298	CP	VZ	OK	5.02546	12.3235	1.29409	-7.71947	1.18E-14	1.38E-13	yes
NM_177628	Fam167a	Fam167a	chr14:64055230-64084339	SVZ_IZ	VZ	OK	6.91671	16.9645	1.29436	-6.34614	2.21E-10	1.78E-09	yes
