test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
NM_008032	Aff2	Aff2	chrX:66613505-67121212	SVZ_IZ	VZ	OK	4.42297	1.38002	-1.68032	6.16454	7.07E-10	5.40E-09	yes
NM_022413	Trpv6	Trpv6	chr6:41570617-41586404	SVZ_IZ	VZ	OK	0.757312	0.236094	-1.68153	3.2361	0.00121173	0.00360881	yes
NM_010895	Neurod2	Neurod2	chr11:98186730-98190959	SVZ_IZ	VZ	OK	291.613	90.8997	-1.68171	10.4023	0	0	yes
NM_173067	Syt7	Syt7	chr19:10463579-10527671	SVZ_IZ	VZ	OK	1.73021	0.539261	-1.68189	4.53033	5.89E-06	2.72E-05	yes
NM_182993	Slc17a7	Slc17a7	chr7:52419290-52431509	SVZ_IZ	VZ	OK	11.8229	3.6818	-1.68311	7.01213	2.35E-12	2.28E-11	yes
NM_011861	Pacsin1	Pacsin1	chr17:27792626-27848051	SVZ_IZ	VZ	OK	0.974856	0.303189	-1.68497	3.67307	0.000239656	0.000831668	yes
NM_001145999	Zfp710	Zfp710	chr7:87169699-87237637	SVZ_IZ	VZ	OK	1.51343	0.470671	-1.68503	3.68712	0.000226807	0.000790509	yes
NM_001161541	Islr2	Islr2	chr9:58044103-58056615	SVZ_IZ	VZ	OK	22.5964	7.02096	-1.68635	8.24202	2.22E-16	2.91E-15	yes
NR_045520	Lmf1	Lmf1	chr17:25716118-25799771	SVZ_IZ	VZ	OK	2.54685	0.791159	-1.68667	2.9817	0.00286655	0.00780733	yes
NM_009306	Syt1	Syt1	chr10:107934705-108448031	SVZ_IZ	VZ	OK	5.77989	1.78954	-1.69146	6.70178	2.06E-11	1.83E-10	yes
NM_001039510	Adora1	Adora1	chr1:136090024-136132008	SVZ_IZ	VZ	OK	0.930889	0.287597	-1.69456	3.77072	0.000162779	0.000583785	yes
NM_008748	Dusp8	Dusp8	chr7:149265391-149281189	SVZ_IZ	VZ	OK	19.6892	6.08086	-1.69506	8.95134	0	0	yes
NM_001271472	Scube1	Scube1	chr15:83433012-83555469	SVZ_IZ	VZ	OK	0.926018	0.285729	-1.69639	3.94932	7.84E-05	0.000298044	yes
NM_001177654	Nsmf	Nsmf	chr2:24909898-24918401	SVZ_IZ	VZ	OK	2.42308	0.746231	-1.69915	3.72168	0.000197904	0.000698624	yes
NM_007390	Chrna7	Chrna7	chr7:70243577-70357412	SVZ_IZ	VZ	OK	4.86873	1.49524	-1.70317	5.13845	2.77E-07	1.55E-06	yes
NM_001004363	Nuak1	Nuak1	chr10:83834063-83903216	SVZ_IZ	VZ	OK	75.3188	23.1074	-1.70465	10.6185	0	0	yes
NM_011647	Tsc2	Tsc2	chr17:24686894-24769574	SVZ_IZ	VZ	OK	13.892	4.24554	-1.71024	8.427	0	0	yes
NM_033610	Sncb	Sncb	chr13:54860220-54867801	SVZ_IZ	VZ	OK	2.43338	0.742953	-1.71162	3.44272	0.000575901	0.00184348	yes
NM_175199	Hspa12a	Hspa12a	chr19:58870240-58935474	SVZ_IZ	VZ	OK	7.42227	2.26612	-1.71163	7.63839	2.20E-14	2.53E-13	yes
NM_001081030	Sbf1	Sbf1	chr15:89118666-89145742	SVZ_IZ	VZ	OK	11.8012	3.60111	-1.71242	8.06983	6.66E-16	8.53E-15	yes
NM_001083917	Scn3b	Scn3b	chr9:40076800-40099203	SVZ_IZ	VZ	OK	6.76358	2.06264	-1.7133	6.56547	5.19E-11	4.44E-10	yes
NM_145217	Diras1	Diras1	chr10:80482334-80488122	SVZ_IZ	VZ	OK	6.7223	2.04548	-1.71651	6.10908	1.00E-09	7.53E-09	yes
NM_001037709	Rusc2	Rusc2	chr4:43394853-43442006	SVZ_IZ	VZ	OK	1.39802	0.425246	-1.71702	3.88128	0.00010391	0.000386496	yes
NM_198214	Snph	Snph	chr2:151416285-151458269	SVZ_IZ	VZ	OK	1.01955	0.30988	-1.71815	4.24893	2.15E-05	9.05E-05	yes
NM_009528	Wnt7b	Wnt7b	chr15:85365866-85424138	SVZ_IZ	VZ	OK	77.0278	23.4009	-1.71881	10.314	0	0	yes
NM_176954	Celf5	Celf5	chr10:80921972-80945454	SVZ_IZ	VZ	OK	32.1744	9.77114	-1.71931	9.66607	0	0	yes
NM_001013784	E130309D14Rik	E130309D14Rik	chr11:74433106-74455018	SVZ_IZ	VZ	OK	3.70493	1.12475	-1.71984	5.78357	7.31E-09	5.00E-08	yes
NM_001039000	Kif5a	Kif5a	chr10:126662750-126700419	SVZ_IZ	VZ	OK	23.9455	7.26726	-1.72027	9.74881	0	0	yes
NR_033431	2900079G21Rik	2900079G21Rik	chr9:111967594-112251429	SVZ_IZ	VZ	OK	2.47575	0.751016	-1.72095	3.13143	0.0017396	0.00499025	yes
NM_153793	Rell2	Rell2	chr18:38115212-38129385	SVZ_IZ	VZ	OK	8.4522	2.56136	-1.72242	5.43122	5.60E-08	3.44E-07	yes
NM_001168471	Dynll2	Dynll2	chr11:87793026-87811800	SVZ_IZ	VZ	OK	7.95689	2.4087	-1.72395	5.15977	2.47E-07	1.39E-06	yes
NM_001165894	Akt1	Akt1	chr12:113892031-113912487	SVZ_IZ	VZ	OK	2.74787	0.830382	-1.72647	3.76942	0.000163626	0.000586581	yes
NM_145426	Mfap3	Mfap3	chr11:57332166-57347319	SVZ_IZ	VZ	OK	3.85486	1.16386	-1.72777	5.36617	8.04E-08	4.84E-07	yes
NM_144894	Zgpat	Zgpat	chr2:181092394-181115498	SVZ_IZ	VZ	OK	1.39035	0.419514	-1.72865	2.80643	0.00500939	0.0128556	yes
NM_153154	Tfap2d	Tfap2d	chr1:19093102-19156413	SVZ_IZ	VZ	OK	3.66432	1.10441	-1.73026	4.49179	7.06E-06	3.22E-05	yes
NM_001033306	Shb	Shb	chr4:45436147-45543700	SVZ_IZ	VZ	OK	41.7812	12.5845	-1.73121	9.14231	0	0	yes
NM_007567	Bsn	Bsn	chr9:107998352-108092714	SVZ_IZ	VZ	OK	3.89789	1.17373	-1.73159	8.47885	0	0	yes
NM_001168652	Lrch4	Lrch4	chr5:138070350-138084130	SVZ_IZ	VZ	OK	1.31255	0.394907	-1.73279	2.66665	0.0076611	0.0187605	yes
NM_001033263	Agap2	Agap2	chr10:126515962-126530225	SVZ_IZ	VZ	OK	8.62181	2.59235	-1.73373	7.93215	2.22E-15	2.75E-14	yes
NM_009130	Scg3	Scg3	chr9:75491172-75531863	SVZ_IZ	VZ	OK	40.0994	12.0469	-1.73492	8.50562	0	0	yes
NM_178382	Flrt3	Flrt3	chr2:140221165-142215786	SVZ_IZ	VZ	OK	29.4198	8.82065	-1.73783	9.47133	0	0	yes
NM_172783	Phka2	Phka2	chrX:156940097-157036810	SVZ_IZ	VZ	OK	1.92364	0.576495	-1.73846	4.27032	1.95E-05	8.28E-05	yes
NM_178634	Csrnp3	Csrnp3	chr2:65683823-65869603	SVZ_IZ	VZ	OK	5.79252	1.73416	-1.73996	8.27115	2.22E-16	2.91E-15	yes
NM_146059	Ccdc166	Ccdc166	chr15:75810301-75812715	SVZ_IZ	VZ	OK	1.66755	0.49883	-1.74111	3.04556	0.00232246	0.00646567	yes
NM_019413	Robo1	Robo1	chr16:72663393-73046345	SVZ_IZ	VZ	OK	15.4214	4.61289	-1.74119	9.63977	0	0	yes
NM_145584	Spon1	Spon1	chr7:120909511-121186889	SVZ_IZ	VZ	OK	0.382008	0.114211	-1.7419	3.43297	0.000597013	0.00190496	yes
NM_001204411	Kcnj11	Kcnj11	chr7:53352492-53356134	SVZ_IZ	VZ	OK	9.26114	2.75954	-1.74676	6.032	1.62E-09	1.19E-08	yes
NM_007756	Cplx1	Cplx1	chr5:108947572-108979046	SVZ_IZ	VZ	OK	12.8804	3.83332	-1.74851	6.82813	8.60E-12	7.91E-11	yes
NM_001199310	Lig1	Lig1	chr7:13844315-13896776	SVZ_IZ	VZ	OK	1.04509	0.310252	-1.75212	2.8111	0.00493728	0.0127019	yes
NM_015819	Hs6st2	Hs6st2	chrX:48740388-49034779	SVZ_IZ	VZ	OK	30.0704	8.92036	-1.75317	9.44571	0	0	yes
NM_001164677	Pdcd6ip	Pdcd6ip	chr9:113560861-113617377	SVZ_IZ	VZ	OK	1.23328	0.365557	-1.75433	3.90708	9.34E-05	0.000350461	yes
NM_021432	Nap1l5	Nap1l5	chr6:58783693-58870390	SVZ_IZ	VZ	OK	7.95396	2.35762	-1.75435	5.84001	5.22E-09	3.62E-08	yes
NM_177068	Olfml2b	Olfml2b	chr1:172574662-172612920	SVZ_IZ	VZ	OK	5.45615	1.61545	-1.75595	5.99408	2.05E-09	1.48E-08	yes
NM_175937	Cpeb2	Cpeb2	chr5:43542924-43680963	SVZ_IZ	VZ	OK	0.366583	0.1083	-1.75911	2.5628	0.0103832	0.024484	yes
NM_001136063	Gfra4	Gfra4	chr2:130865367-130868824	SVZ_IZ	VZ	OK	9.69871	2.86377	-1.75988	5.61409	1.98E-08	1.29E-07	yes
NM_153581	Gpm6a	Gpm6a	chr8:55864786-56146231	SVZ_IZ	VZ	OK	121.004	35.6475	-1.76318	10.8046	0	0	yes
NM_008671	Nap1l2	Nap1l2	chrX:100379397-100382003	SVZ_IZ	VZ	OK	8.07783	2.37943	-1.76335	6.37863	1.79E-10	1.45E-09	yes
NM_144944	Prokr2	Prokr2	chr2:132196064-132211183	SVZ_IZ	VZ	OK	1.63124	0.480409	-1.76363	4.85076	1.23E-06	6.26E-06	yes
NM_009182	St8sia3	St8sia3	chr18:64317377-64436834	SVZ_IZ	VZ	OK	8.89622	2.61518	-1.76628	8.17499	2.22E-16	2.91E-15	yes
NM_001042593	Hbs1l	Hbs1l	chr10:21015784-21088695	SVZ_IZ	VZ	OK	4.09177	1.20049	-1.7691	4.53736	5.70E-06	2.63E-05	yes
NM_012051	Etv3	Etv3	chr3:87329499-87344078	SVZ_IZ	VZ	OK	3.78907	1.11166	-1.76913	5.67594	1.38E-08	9.14E-08	yes
NM_023056	Tmem176b	Tmem176b	chr6:48783810-48791373	SVZ_IZ	VZ	OK	1.00727	0.29541	-1.76966	2.27919	0.0226556	0.0483466	yes
NM_001034874	Shisa6	Shisa6	chr11:66025226-66339628	SVZ_IZ	VZ	OK	1.28461	0.376103	-1.77213	5.31791	1.05E-07	6.22E-07	yes
NM_172858	Pak7	Pak7	chr2:135906823-136213703	SVZ_IZ	VZ	OK	15.3797	4.48802	-1.77687	8.81382	0	0	yes
NM_029786	Pomgnt1	Pomgnt1	chr4:115823122-115832449	SVZ_IZ	VZ	OK	2.27693	0.664103	-1.77761	3.56719	0.000360824	0.00120463	yes
NM_009872	Cdk5r2	Cdk5r2	chr1:74901602-74904306	SVZ_IZ	VZ	OK	4.82729	1.40769	-1.77788	5.57139	2.53E-08	1.63E-07	yes
NM_008071	Gabrb3	Gabrb3	chr7:64845903-65084171	SVZ_IZ	VZ	OK	6.20576	1.80945	-1.77806	7.02723	2.11E-12	2.05E-11	yes
NM_001159549	Nr6a1	Nr6a1	chr2:38578893-38781981	SVZ_IZ	VZ	OK	0.548663	0.159953	-1.77827	3.11107	0.00186411	0.00531372	yes
NM_021323	Usp29	Usp29	chr7:6683451-6929373	SVZ_IZ	VZ	OK	4.30384	1.25286	-1.7804	7.27173	3.55E-13	3.70E-12	yes
NM_130893	Scrt1	Scrt1	chr15:76346632-76352559	SVZ_IZ	VZ	OK	35.1229	10.2225	-1.78066	9.89728	0	0	yes
NM_009129	Scg2	Scg2	chr1:79431243-79436665	SVZ_IZ	VZ	OK	0.54019	0.15703	-1.78243	2.73936	0.00615584	0.0154339	yes
NM_009308	Syt4	Syt4	chr18:31597461-31607069	SVZ_IZ	VZ	OK	28.6628	8.33119	-1.78258	9.54647	0	0	yes
NM_001114545	Ksr2	Ksr2	chr5:117864010-118217997	SVZ_IZ	VZ	OK	0.411969	0.119671	-1.78347	3.59978	0.000318483	0.00107627	yes
NM_001029873	Unc13a	Unc13a	chr8:74150611-74195656	SVZ_IZ	VZ	OK	8.13252	2.35894	-1.78557	8.70581	0	0	yes
NM_001109688	C2cd5	C2cd5	chr6:142959439-143048627	SVZ_IZ	VZ	OK	2.74545	0.794437	-1.78904	4.6706	3.00E-06	1.45E-05	yes
NM_001163565	Ptpn5	Ptpn5	chr7:54333169-54389054	SVZ_IZ	VZ	OK	9.29265	2.68528	-1.79102	6.9748	3.06E-12	2.94E-11	yes
NM_175561	Pcnxl2	Pcnxl2	chr8:128275407-128422193	SVZ_IZ	VZ	OK	0.736609	0.212523	-1.79328	4.55235	5.30E-06	2.46E-05	yes
NM_027694	Golga7b	Golga7b	chr19:42322067-42344838	SVZ_IZ	VZ	OK	3.88151	1.11985	-1.79331	5.40499	6.48E-08	3.95E-07	yes
NM_001045533	4-Mar	4-Mar	chr1:72473685-72583138	SVZ_IZ	VZ	OK	1.99632	0.575094	-1.79547	5.15292	2.56E-07	1.44E-06	yes
NM_010814	Mog	Mog	chr17:37147684-37160343	SVZ_IZ	VZ	OK	1.36143	0.39197	-1.79631	3.38873	0.000702175	0.00220745	yes
NM_029978	Fam57b	Fam57b	chr7:133960398-133973733	SVZ_IZ	VZ	OK	26.4918	7.62468	-1.7968	8.23294	2.22E-16	2.91E-15	yes
NM_001252266	Ica1	Ica1	chr6:8580526-8728484	SVZ_IZ	VZ	OK	5.58037	1.60335	-1.79927	4.50734	6.56E-06	3.01E-05	yes
NM_019945	Mast1	Mast1	chr8:87435751-87461252	SVZ_IZ	VZ	OK	12.3825	3.55697	-1.79958	8.62621	0	0	yes
NR_045601	Alg9	Alg9	chr9:50583329-50651744	SVZ_IZ	VZ	OK	5.20449	1.49276	-1.80178	5.08142	3.75E-07	2.05E-06	yes
NM_028052	Synpr	Synpr	chr14:14117293-14447983	SVZ_IZ	VZ	OK	1.97151	0.565309	-1.80219	3.63976	0.00027289	0.000936658	yes
NM_170729	Ank3	Ank3	chr10:68996455-69490184	SVZ_IZ	VZ	OK	4.31878	1.23737	-1.80335	7.41101	1.25E-13	1.35E-12	yes
NM_001160316	Nfasc	Nfasc	chr1:134461266-134638374	SVZ_IZ	VZ	OK	20.1906	5.77922	-1.80473	10.384	0	0	yes
NM_207205	Igsf3	Igsf3	chr3:101181047-101266983	SVZ_IZ	VZ	OK	32.7211	9.33566	-1.8094	10.9045	0	0	yes
NM_029057	Tbc1d30	Tbc1d30	chr10:120700875-120748245	SVZ_IZ	VZ	OK	3.39105	0.967231	-1.8098	6.46255	1.03E-10	8.58E-10	yes
NM_001048168	Nfyc	Nfyc	chr4:120430039-120504180	SVZ_IZ	VZ	OK	9.54926	2.72241	-1.81051	5.33564	9.52E-08	5.67E-07	yes
NM_001002927	Penk	Penk	chr4:4060682-4065592	SVZ_IZ	VZ	OK	1.56525	0.446124	-1.81088	3.2256	0.00125709	0.00372726	yes
NM_144906	Sgip1	Sgip1	chr4:102432967-102684570	SVZ_IZ	VZ	OK	7.08902	2.01924	-1.81177	6.97207	3.12E-12	2.99E-11	yes
NR_027376	Gm5468	Gm5468	chr15:25343946-25382173	SVZ_IZ	VZ	OK	1.29468	0.368244	-1.81386	4.04517	5.23E-05	0.00020482	yes
NM_027180	Arap1	Arap1	chr7:108496582-108561100	SVZ_IZ	VZ	OK	0.76321	0.215896	-1.82174	3.23195	0.00122948	0.00365538	yes
NM_001077202	Hs6st2	Hs6st2	chrX:48740388-49034779	SVZ_IZ	VZ	OK	4.79605	1.35457	-1.82401	5.84714	5.00E-09	3.48E-08	yes
NM_027529	6330409D20Rik	6330409D20Rik	chr2:32576574-32610527	SVZ_IZ	VZ	OK	1.66416	0.469832	-1.82458	3.11029	0.00186904	0.00532687	yes
NM_001017525	Btbd11	Btbd11	chr10:84849558-85123037	SVZ_IZ	VZ	OK	2.47036	0.696551	-1.82642	5.19526	2.04E-07	1.17E-06	yes
NM_021399	Bcl11b	Bcl11b	chr12:109148612-109241624	SVZ_IZ	VZ	OK	32.489	9.1414	-1.82946	10.8401	0	0	yes
NM_172737	Shisa7	Shisa7	chr7:4777153-4796298	SVZ_IZ	VZ	OK	5.83611	1.641	-1.83043	7.6007	2.95E-14	3.36E-13	yes
NM_001205341	Ppfia2	Ppfia2	chr10:105907365-106370524	SVZ_IZ	VZ	OK	9.7434	2.73918	-1.83068	8.6984	0	0	yes
NM_001122998	Tiam2	Tiam2	chr17:3326572-3557713	SVZ_IZ	VZ	OK	61.9002	17.3965	-1.83115	11.3539	0	0	yes
NM_030562	Lrfn1	Lrfn1	chr7:29237003-29252567	SVZ_IZ	VZ	OK	1.81497	0.508166	-1.83657	2.98673	0.0028198	0.00769411	yes
NM_030206	Cygb	Cygb	chr11:116506908-116515627	SVZ_IZ	VZ	OK	9.14368	2.55699	-1.83833	6.50399	7.82E-11	6.60E-10	yes
NM_010657	Hivep3	Hivep3	chr4:119487282-119808016	SVZ_IZ	VZ	OK	0.865938	0.241624	-1.8415	5.19742	2.02E-07	1.15E-06	yes
NM_153541	Zbtb8b	Zbtb8b	chr4:129103008-129118062	SVZ_IZ	VZ	OK	0.589193	0.164102	-1.84414	3.29766	0.000974928	0.00296488	yes
NM_001159906	Zfand2b	Zfand2b	chr1:75165219-75168200	SVZ_IZ	VZ	OK	4.01465	1.11752	-1.84498	3.32564	0.000882148	0.00271368	yes
NM_023852	Rab3c	Rab3c	chr13:110844395-111070414	SVZ_IZ	VZ	OK	22.0834	6.14315	-1.84591	10.5907	0	0	yes
NM_001111016	Nav2	Nav2	chr7:56214442-56865458	SVZ_IZ	VZ	OK	11.0659	3.07279	-1.8485	10.0005	0	0	yes
NM_133500	Ntng2	Ntng2	chr2:29050340-29108513	SVZ_IZ	VZ	OK	33.9728	9.41629	-1.85115	8.1772	2.22E-16	2.91E-15	yes
NM_026805	Svop	Svop	chr5:114476921-114541389	SVZ_IZ	VZ	OK	24.1621	6.68138	-1.85453	9.02118	0	0	yes
NM_001242345	B230216G23Rik	B230216G23Rik	chr6:142361950-142368260	SVZ_IZ	VZ	OK	0.671303	0.185582	-1.85491	2.58616	0.00970508	0.0230818	yes
NM_001037907	Ripply2	Ripply2	chr9:86910371-86914751	SVZ_IZ	VZ	OK	2.02493	0.558335	-1.85867	2.27258	0.0230514	0.0490474	yes
NM_011058	Pdgfra	Pdgfra	chr5:75548315-75594229	SVZ_IZ	VZ	OK	0.963552	0.265431	-1.86003	4.85283	1.22E-06	6.20E-06	yes
NM_011215	Ptprn2	Ptprn2	chr12:117724192-118575485	SVZ_IZ	VZ	OK	2.08541	0.574195	-1.86072	5.43111	5.60E-08	3.44E-07	yes
NM_001177719	Madd	Madd	chr2:90977516-91023204	SVZ_IZ	VZ	OK	2.38921	0.657775	-1.86087	5.27688	1.31E-07	7.68E-07	yes
NM_001099298	Scn2a1	Scn2a1	chr2:65508501-65605504	SVZ_IZ	VZ	OK	0.887278	0.244243	-1.86107	5.16622	2.39E-07	1.35E-06	yes
NR_045575	Mtfr1	Mtfr1	chr3:19087328-19120817	SVZ_IZ	VZ	OK	5.5575	1.52664	-1.86407	5.33813	9.39E-08	5.60E-07	yes
NM_153820	Arhgap15	Arhgap15	chr2:43604343-44243143	SVZ_IZ	VZ	OK	0.557951	0.153191	-1.86481	3.00257	0.00267715	0.00733698	yes
NM_001112798	Slc8a1	Slc8a1	chr17:81772444-82137717	SVZ_IZ	VZ	OK	3.39483	0.928879	-1.86978	8.91625	0	0	yes
NM_001039645	Asphd1	Asphd1	chr7:134089521-134093095	SVZ_IZ	VZ	OK	7.59672	2.07674	-1.87105	3.56194	0.000368118	0.00122625	yes
NM_010492	Ica1	Ica1	chr6:8580526-8728484	SVZ_IZ	VZ	OK	3.95429	1.07903	-1.87368	4.56155	5.08E-06	2.36E-05	yes
NM_001079883	Bcl11b	Bcl11b	chr12:109148612-109241624	SVZ_IZ	VZ	OK	4.35747	1.18855	-1.87429	6.91937	4.54E-12	4.30E-11	yes
NM_007767	Pcdha6	Pcdha6	chr18:37089938-38001526	SVZ_IZ	VZ	OK	0.535004	0.145645	-1.87709	2.98372	0.00284768	0.00776283	yes
NM_001190454	Dctn2	Dctn2	chr10:126703317-126725827	SVZ_IZ	VZ	OK	1.42658	0.388335	-1.87719	2.65015	0.0080455	0.0195828	yes
NM_009199	Slc1a1	Slc1a1	chr19:28909655-28988450	SVZ_IZ	VZ	OK	4.06066	1.10386	-1.87915	6.2068	5.41E-10	4.19E-09	yes
NR_040709	A930011O12Rik	A930011O12Rik	chr14:65206951-65212798	SVZ_IZ	VZ	OK	30.4934	8.28102	-1.88062	10.1927	0	0	yes
NM_170687	Ank3	Ank3	chr10:68996455-69490184	SVZ_IZ	VZ	OK	4.09399	1.11169	-1.88075	6.79863	1.06E-11	9.64E-11	yes
NM_008478	L1cam	L1cam	chrX:71099118-71126173	SVZ_IZ	VZ	OK	33.7875	9.16209	-1.88274	10.7705	0	0	yes
NM_007586	Calb2	Calb2	chr8:112666437-112692106	SVZ_IZ	VZ	OK	6.16073	1.66987	-1.88337	5.14134	2.73E-07	1.53E-06	yes
NM_178678	Lrrtm3	Lrrtm3	chr10:62892845-64466415	SVZ_IZ	VZ	OK	0.927108	0.250849	-1.88592	4.15306	3.28E-05	0.00013347	yes
NM_001006668	Kcnq2	Kcnq2	chr2:180810283-180869930	SVZ_IZ	VZ	OK	0.625212	0.168989	-1.88741	2.3221	0.0202275	0.0438436	yes
NR_015533	A230057D06Rik	A230057D06Rik	chr7:68850735-69072460	SVZ_IZ	VZ	OK	2.12139	0.572528	-1.88959	4.31591	1.59E-05	6.84E-05	yes
NM_001252401	Tle2	Tle2	chr10:81038031-81053590	SVZ_IZ	VZ	OK	4.09705	1.10531	-1.89013	5.54488	2.94E-08	1.88E-07	yes
NM_001252403	Gria1	Gria1	chr11:56825119-57143746	SVZ_IZ	VZ	OK	4.90703	1.32269	-1.89137	6.68903	2.25E-11	1.99E-10	yes
NM_023638	Porcn	Porcn	chrX:7770975-7783651	SVZ_IZ	VZ	OK	9.13992	2.46262	-1.89199	5.85335	4.82E-09	3.36E-08	yes
NM_025282	Mef2c	Mef2c	chr13:83643032-83806684	SVZ_IZ	VZ	OK	1.20801	0.325327	-1.89266	4.20896	2.57E-05	0.000106427	yes
NM_009668	Bin1	Bin1	chr18:32518710-32595394	SVZ_IZ	VZ	OK	14.5807	3.92584	-1.89299	7.19876	6.08E-13	6.19E-12	yes
NM_001083806	Gria2	Gria2	chr3:80488857-80606713	SVZ_IZ	VZ	OK	26.7586	7.20428	-1.89308	10.8761	0	0	yes
NM_001253834	Atp2c1	Atp2c1	chr9:105313691-105423587	SVZ_IZ	VZ	OK	10.1146	2.72296	-1.89319	7.79032	6.66E-15	7.95E-14	yes
NM_021885	Tub	Tub	chr7:116154393-116226838	SVZ_IZ	VZ	OK	21.3526	5.74835	-1.89319	10.4494	0	0	yes
NM_001172160	Flrt3	Flrt3	chr2:140221165-142215786	SVZ_IZ	VZ	OK	1.41878	0.381834	-1.89363	4.00888	6.10E-05	0.000236229	yes
NM_011428	Snap25	Snap25	chr2:136539185-136608164	SVZ_IZ	VZ	OK	34.943	9.40389	-1.89367	9.14178	0	0	yes
NM_182716	Nfasc	Nfasc	chr1:134461266-134638374	SVZ_IZ	VZ	OK	11.8451	3.18054	-1.89695	9.82122	0	0	yes
NM_198854	Dlx5	Dlx5	chr6:6827804-6832068	SVZ_IZ	VZ	OK	1.60239	0.43008	-1.89754	2.36696	0.017935	0.0394919	yes
NM_024285	Bves	Bves	chr10:45055567-45089514	SVZ_IZ	VZ	OK	0.563237	0.150945	-1.89972	2.53538	0.0112325	0.0262546	yes
NM_027322	Prrg1	Prrg1	chrX:75694951-75829235	SVZ_IZ	VZ	OK	0.915174	0.245261	-1.89973	3.30592	0.00094666	0.00288846	yes
NM_177615	Slc26a10	Slc26a10	chr10:126609481-126617701	SVZ_IZ	VZ	OK	0.68146	0.182251	-1.9027	3.03905	0.00237327	0.00659336	yes
NM_178714	Lrfn5	Lrfn5	chr12:62625618-62946245	SVZ_IZ	VZ	OK	0.61318	0.16352	-1.90684	3.58859	0.000332473	0.00111838	yes
NM_145218	Wbscr17	Wbscr17	chr5:131350820-131783392	SVZ_IZ	VZ	OK	15.7914	4.20922	-1.90752	9.08029	0	0	yes
NM_170730	Ank3	Ank3	chr10:68996455-69490184	SVZ_IZ	VZ	OK	16.8125	4.48012	-1.90793	9.94042	0	0	yes
NM_010437	Hivep2	Hivep2	chr10:13686184-13871184	SVZ_IZ	VZ	OK	6.37053	1.69524	-1.90993	9.16117	0	0	yes
NM_031404	Actl6b	Actl6b	chr5:137994782-138010801	SVZ_IZ	VZ	OK	49.755	13.2379	-1.91017	9.13297	0	0	yes
NM_001242419	4933426M11Rik	4933426M11Rik	chr12:81891518-81981820	SVZ_IZ	VZ	OK	2.1568	0.57361	-1.91075	4.81109	1.50E-06	7.56E-06	yes
NM_029007	Fam84a	Fam84a	chr12:14154403-14158844	SVZ_IZ	VZ	OK	43.159	11.4774	-1.91086	10.5719	0	0	yes
NM_008070	Gabrb2	Gabrb2	chr11:42233258-42446093	SVZ_IZ	VZ	OK	1.02238	0.269844	-1.92173	5.3088	1.10E-07	6.52E-07	yes
NR_027710	Ppargc1a	Ppargc1a	chr5:51845487-51945160	SVZ_IZ	VZ	OK	0.833543	0.219764	-1.9233	3.89272	9.91E-05	0.000369915	yes
NM_001081017	Unc79	Unc79	chr12:104187068-104422207	SVZ_IZ	VZ	OK	5.16454	1.36012	-1.92491	8.47695	0	0	yes
NM_009524	Wnt5a	Wnt5a	chr14:29318658-29338701	SVZ_IZ	VZ	OK	0.952774	0.249329	-1.93409	3.48068	0.000500145	0.00162125	yes
NM_008737	Nrp1	Nrp1	chr8:130882972-131029375	SVZ_IZ	VZ	OK	86.4729	22.5555	-1.93877	11.6974	0	0	yes
NM_007726	Cnr1	Cnr1	chr4:34011606-34035806	SVZ_IZ	VZ	OK	27.1214	7.07385	-1.93886	10.7835	0	0	yes
NR_045832	E130006D01Rik	E130006D01Rik	chr5:112163303-112190748	SVZ_IZ	VZ	OK	6.9702	1.81574	-1.94064	4.12718	3.67E-05	0.000148012	yes
NM_001083807	Rusc1	Rusc1	chr3:88887900-88897285	SVZ_IZ	VZ	OK	11.7924	3.06818	-1.9424	7.85053	4.22E-15	5.12E-14	yes
NM_001081358	Lrrc7	Lrrc7	chr3:157747402-158225185	SVZ_IZ	VZ	OK	1.10654	0.287828	-1.94277	5.08154	3.74E-07	2.05E-06	yes
NM_009819	Ctnna2	Ctnna2	chr6:76831630-77929661	SVZ_IZ	VZ	OK	32.4923	8.43092	-1.94634	10.4322	0	0	yes
NM_001102471	Cnnm2	Cnnm2	chr19:46836098-46953070	SVZ_IZ	VZ	OK	0.580055	0.150074	-1.95052	2.44322	0.0145567	0.0328904	yes
NM_008417	Kcna2	Kcna2	chr3:106904484-106917923	SVZ_IZ	VZ	OK	0.861362	0.222772	-1.95105	5.80801	6.32E-09	4.35E-08	yes
NM_001177618	Arpp21	Arpp21	chr9:111967594-112251429	SVZ_IZ	VZ	OK	0.836206	0.215274	-1.95768	3.20932	0.00133051	0.00392255	yes
NM_007694	Chgb	Chgb	chr2:132607013-132620808	SVZ_IZ	VZ	OK	10.9901	2.82841	-1.95814	7.54422	4.55E-14	5.09E-13	yes
NM_001038593	Glrx2	Glrx2	chr1:145586478-145596808	SVZ_IZ	VZ	OK	0.528581	0.136009	-1.95842	2.36139	0.0182065	0.0400286	yes
NM_015743	Nr4a3	Nr4a3	chr4:48064119-48096224	SVZ_IZ	VZ	OK	1.86331	0.478881	-1.96013	4.09484	4.22E-05	0.00016845	yes
NM_213727	Amer3	Amer3	chr1:34636537-34647789	SVZ_IZ	VZ	OK	4.67033	1.19984	-1.96068	6.74	1.58E-11	1.42E-10	yes
